,term,ASV,mean,support,supportNeg,signif,sign,CS1,kingdom,phylum,class,order,family,genus,species,model
693,ph,ASV_90,-0.641485493,0.00575,0.99425,TRUE,negative,11.278336,k__Fungi,p__Ascomycota,NA,NA,NA,NA,NA,Presence
694,ph,ASV_1058,-0.622261253,0.00525,0.99475,TRUE,negative,3.77345893,k__Fungi,p__Glomeromycota,NA,NA,NA,NA,NA,Presence
695,ph,ASV_271,-0.618300628,0.00125,0.99875,TRUE,negative,4.99694765,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Trichocomaceae,g__Talaromyces,NA,Presence
696,ph,ASV_128,-0.614963633,0.0095,0.9905,TRUE,negative,-6.18720636,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Inocybaceae,g__Inocybe,s__napipes,Presence
697,ph,ASV_295,-0.610239217,0.00925,0.99075,TRUE,negative,-6.18425902,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Inocybaceae,g__Inocybe,NA,Presence
698,ph,ASV_361,-0.589649508,0.01775,0.98225,TRUE,negative,-3.19439485,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Sebacinales,f__Sebacinaceae,g__Sebacina,NA,Presence
699,ph,ASV_9,-0.580110141,0.0045,0.9955,TRUE,negative,-6.55829701,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,NA,NA,NA,Presence
700,ph,ASV_132,-0.574479456,0.0155,0.9845,TRUE,negative,-3.16865166,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Atheliales,f__Atheliaceae,g__Tylospora,NA,Presence
701,ph,ASV_270,-0.562057877,0.0225,0.9775,TRUE,negative,-3.15991758,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Thelephorales,f__Thelephoraceae,NA,NA,Presence
702,ph,ASV_2158,-0.545007694,0.01975,0.98025,TRUE,negative,5.01737544,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Clavicipitaceae,g__Metarhizium,s__carneum,Presence
703,ph,ASV_355,-0.539571903,0.0115,0.9885,TRUE,negative,3.10656253,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__elongata,Presence
704,ph,ASV_150,-0.515615838,0.01225,0.98775,TRUE,negative,-3.11220552,k__Fungi,p__Basidiomycota,c__Agaricomycetes,NA,NA,NA,NA,Presence
705,ph,ASV_1513,-0.51225617,0.02825,0.97175,TRUE,negative,-0.10942499,k__Fungi,p__Basidiomycota,NA,NA,NA,NA,NA,Presence
706,ph,ASV_671,-0.49530683,0.02275,0.97725,TRUE,negative,-3.21496183,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Sebacinales,f__Serendipitaceae,NA,NA,Presence
707,ph,ASV_67,-0.493352833,0.031,0.969,TRUE,negative,-6.50351531,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,NA,NA,NA,Presence
708,ph,ASV_411,-0.493211136,0.03125,0.96875,TRUE,negative,-3.16995916,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Atheliales,f__Atheliaceae,g__Tylospora,NA,Presence
709,ph,ASV_114,-0.492951502,0.02525,0.97475,TRUE,negative,5.04490359,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Dermateaceae,g__Pezicula,NA,Presence
710,ph,ASV_1469,-0.491161847,0.04825,0.95175,TRUE,negative,-6.19012053,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Inocybaceae,g__Inocybe,NA,Presence
711,ph,ASV_27,-0.489903643,0.02425,0.97575,TRUE,negative,-6.53248698,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,NA,NA,NA,Presence
712,ph,ASV_4353,-0.484576063,0.02475,0.97525,TRUE,negative,2.70031475,k__Fungi,p__Rozellomycota,NA,NA,NA,NA,NA,Presence
713,ph,ASV_4320,-0.481107937,0.02,0.98,TRUE,negative,3.89158099,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Gigasporales,f__Gigasporaceae,g__Gigaspora,NA,Presence
714,ph,ASV_77,-0.480272485,0.0315,0.9685,TRUE,negative,11.36397255,k__Fungi,p__Ascomycota,NA,NA,NA,NA,NA,Presence
715,ph,ASV_398,-0.479818723,0.029,0.971,TRUE,negative,-3.21388023,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Sebacinales,f__Serendipitaceae,NA,NA,Presence
716,ph,ASV_521,-0.464406896,0.02875,0.97125,TRUE,negative,2.72194799,k__Fungi,p__Mucoromycota,c__Mucoromycetes,o__Mucorales,f__Mucoraceae,g__Mucor,s__moelleri,Presence
717,ph,ASV_346,-0.442469949,0.031,0.969,TRUE,negative,2.71956317,k__Fungi,p__Rozellomycota,c__Rozellomycotina_cls_Incertae_sedis,o__GS11,NA,NA,NA,Presence
718,ph,ASV_237,-0.440043296,0.0215,0.9785,TRUE,negative,5.04298326,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Trichoderma,s__viride,Presence
719,ph,ASV_1284,-0.433563118,0.03575,0.96425,TRUE,negative,3.1061083,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__elongata,Presence
720,ph,ASV_56,-0.396675845,0.01775,0.98225,TRUE,negative,-0.03645205,k__Fungi,p__Basidiomycota,c__Tremellomycetes,o__Tremellales,f__Trimorphomycetaceae,g__Saitozyma,s__podzolica,Presence
721,ph,ASV_695,-0.368000651,0.045,0.955,TRUE,negative,4.99541136,k__Fungi,p__Ascomycota,c__Sordariomycetes,NA,NA,NA,NA,Presence
722,ph,ASV_370,-0.359334954,0.04125,0.95875,TRUE,negative,3.03678478,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,NA,Presence
723,ph,ASV_44,-0.339516514,0.04875,0.95125,TRUE,negative,11.36705094,k__Fungi,p__Ascomycota,NA,NA,NA,NA,NA,Presence
724,ph,ASV_38,0.344905832,0.968,0.032,TRUE,positive,5.88821259,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Chaetothyriaceae,NA,NA,Presence
725,ph,ASV_527,0.356478095,0.96,0.04,TRUE,positive,4.9518442,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Kamienskia,NA,Presence
726,ph,ASV_28,0.368836459,0.976,0.024,TRUE,positive,3.14080679,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__elongata,Presence
727,ph,ASV_730,0.377854178,0.95275,0.04725,TRUE,positive,5.06544304,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Glomus,NA,Presence
728,ph,ASV_241,0.383386465,0.96875,0.03125,TRUE,positive,3.75710084,k__Fungi,p__Glomeromycota,NA,NA,NA,NA,NA,Presence
729,ph,ASV_574,0.40468628,0.9605,0.0395,TRUE,positive,5.77674554,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
730,ph,ASV_658,0.406246366,0.961,0.039,TRUE,positive,5.77634641,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
731,ph,ASV_739,0.412333586,0.955,0.045,TRUE,positive,5.1786612,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Rhizophagus,NA,Presence
732,ph,ASV_80,0.417466251,0.955,0.045,TRUE,positive,5.05119125,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Cucurbitariaceae,g__Pyrenochaeta,NA,Presence
733,ph,ASV_468,0.418551157,0.97325,0.02675,TRUE,positive,5.77655342,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
734,ph,ASV_1106,0.428106048,0.95875,0.04125,TRUE,positive,5.11272049,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Rhizophagus,s__irregularis,Presence
735,ph,ASV_692,0.428875524,0.95775,0.04225,TRUE,positive,5.77164916,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
736,ph,ASV_628,0.436313631,0.955,0.045,TRUE,positive,3.93358388,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Diversisporales,NA,NA,NA,Presence
737,ph,ASV_252,0.43736565,0.95525,0.04475,TRUE,positive,-3.12623851,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Auriculariales,f__Exidiaceae,NA,NA,Presence
738,ph,ASV_5277,0.437858205,0.959,0.041,TRUE,positive,2.70024847,k__Fungi,p__Rozellomycota,NA,NA,NA,NA,NA,Presence
739,ph,ASV_451,0.441809967,0.97075,0.02925,TRUE,positive,3.93487706,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Diversisporales,NA,NA,NA,Presence
740,ph,ASV_15,0.443644301,0.95675,0.04325,TRUE,positive,5.06063316,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,NA,NA,NA,Presence
741,ph,ASV_1273,0.445154772,0.963,0.037,TRUE,positive,5.7694201,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
742,ph,ASV_810,0.447274187,0.9565,0.0435,TRUE,positive,5.15282874,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Exophiala,NA,Presence
743,ph,ASV_1008,0.447758544,0.9665,0.0335,TRUE,positive,5.77133363,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
744,ph,ASV_86,0.449865492,0.95725,0.04275,TRUE,positive,5.95760851,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Branch06,NA,NA,NA,Presence
745,ph,ASV_854,0.455644626,0.95425,0.04575,TRUE,positive,4.98472846,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Glomus,s__macrocarpum,Presence
746,ph,ASV_1937,0.458124309,0.95775,0.04225,TRUE,positive,5.05977857,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Glomus,NA,Presence
747,ph,ASV_2183,0.458569804,0.9705,0.0295,TRUE,positive,5.77013822,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
748,ph,ASV_94,0.459430799,0.97175,0.02825,TRUE,positive,5.36233353,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Magnaporthales,f__Magnaporthaceae,g__Magnaporthiopsis,NA,Presence
749,ph,ASV_995,0.459956531,0.96675,0.03325,TRUE,positive,3.93361904,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Diversisporales,NA,NA,NA,Presence
750,ph,ASV_926,0.460226243,0.96475,0.03525,TRUE,positive,3.93280783,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Diversisporales,NA,NA,NA,Presence
751,ph,ASV_561,0.460287191,0.98075,0.01925,TRUE,positive,5.77395441,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
752,ph,ASV_291,0.461388953,0.98675,0.01325,TRUE,positive,5.83407179,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Chaetothyriaceae,NA,NA,Presence
753,ph,ASV_1605,0.464020763,0.959,0.041,TRUE,positive,5.17526109,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Rhizophagus,NA,Presence
754,ph,ASV_452,0.46764178,0.97125,0.02875,TRUE,positive,5.00173796,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Glomus,s__indicum,Presence
755,ph,ASV_253,0.472057992,0.97675,0.02325,TRUE,positive,-6.51149353,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,NA,NA,NA,Presence
756,ph,ASV_1156,0.475387256,0.955,0.045,TRUE,positive,4.99904522,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Glomus,s__indicum,Presence
757,ph,ASV_1004,0.476742387,0.973,0.027,TRUE,positive,5.77073347,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
758,ph,ASV_666,0.479698205,0.961,0.039,TRUE,positive,5.02381824,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,NA,NA,NA,Presence
759,ph,ASV_1109,0.479853584,0.9705,0.0295,TRUE,positive,4.99739171,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Glomus,s__indicum,Presence
760,ph,ASV_1369,0.479944398,0.9555,0.0445,TRUE,positive,5.13401679,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Phialophora,s__livistonae,Presence
761,ph,ASV_1305,0.481287594,0.97575,0.02425,TRUE,positive,5.06166851,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Glomus,NA,Presence
762,ph,ASV_553,0.481514047,0.96925,0.03075,TRUE,positive,5.11210269,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Rhizophagus,s__intraradices,Presence
763,ph,ASV_2024,0.487841889,0.9605,0.0395,TRUE,positive,4.74050765,k__Fungi,p__Ascomycota,c__Saccharomycetes,o__Saccharomycetales,NA,NA,NA,Presence
764,ph,ASV_1880,0.491284394,0.958,0.042,TRUE,positive,3.93281203,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Diversisporales,NA,NA,NA,Presence
765,ph,ASV_140,0.493121103,0.985,0.015,TRUE,positive,-3.08496489,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,f__Ceratobasidiaceae,g__Thanatephorus,s__cucumeris,Presence
766,ph,ASV_1645,0.495950676,0.9885,0.0115,TRUE,positive,5.77028487,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
767,ph,ASV_1494,0.502115076,0.97525,0.02475,TRUE,positive,5.05968782,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Glomus,NA,Presence
768,ph,ASV_416,0.502973716,0.98475,0.01525,TRUE,positive,-3.07034614,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,f__Ceratobasidiaceae,NA,NA,Presence
769,ph,ASV_882,0.502993935,0.97875,0.02125,TRUE,positive,5.77370335,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
770,ph,ASV_811,0.503254961,0.98125,0.01875,TRUE,positive,5.772232,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
771,ph,ASV_1505,0.505314258,0.979,0.021,TRUE,positive,5.05955803,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Glomus,NA,Presence
772,ph,ASV_1729,0.507896688,0.9665,0.0335,TRUE,positive,2.70124901,k__Fungi,p__Rozellomycota,c__Rozellomycotina_cls_Incertae_sedis,o__GS05,NA,NA,NA,Presence
773,ph,ASV_1662,0.509540897,0.97975,0.02025,TRUE,positive,4.91963631,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Septoglomus,s__viscosum,Presence
774,ph,ASV_53,0.521060207,0.97375,0.02625,TRUE,positive,4.8999518,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Capnodiales,f__Cladosporiaceae,g__Cladosporium,NA,Presence
775,ph,ASV_3014,0.529242604,0.9745,0.0255,TRUE,positive,2.7040366,k__Fungi,p__Rozellomycota,c__Rozellomycotina_cls_Incertae_sedis,o__GS10,NA,NA,NA,Presence
776,ph,ASV_5641,0.532981325,0.96875,0.03125,TRUE,positive,-0.11520198,k__Fungi,p__Basidiomycota,c__Cystobasidiomycetes,o__Cystobasidiales,f__Cystobasidiaceae,g__Occultifur,NA,Presence
777,ph,ASV_1138,0.533932642,0.97625,0.02375,TRUE,positive,5.10393441,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Rhizophagus,s__intraradices,Presence
778,ph,ASV_960,0.538170715,0.9895,0.0105,TRUE,positive,4.92977579,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Septoglomus,NA,Presence
779,ph,ASV_2,0.543181405,0.98875,0.01125,TRUE,positive,5.00728838,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Xylariales,f__Microdochiaceae,g__Microdochium,s__seminicola,Presence
780,ph,ASV_1115,0.551191272,0.9885,0.0115,TRUE,positive,5.76946745,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
781,ph,ASV_2401,0.556049648,0.985,0.015,TRUE,positive,4.42971784,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Claroideoglomeraceae,g__Claroideoglomus,NA,Presence
782,ph,ASV_113,0.559988792,0.997,0.003,TRUE,positive,5.55399976,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Hyaloscyphaceae,g__Cistella,NA,Presence
783,ph,ASV_827,0.564684951,0.99525,0.00475,TRUE,positive,5.05943217,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Cucurbitariaceae,g__Pyrenochaetopsis,s__leptospora,Presence
784,ph,ASV_2019,0.565421467,0.989,0.011,TRUE,positive,5.06078141,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Glomus,NA,Presence
785,ph,ASV_375,0.567760972,0.9915,0.0085,TRUE,positive,6.69639628,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,NA,NA,NA,Presence
786,ph,ASV_335,0.569137523,0.9845,0.0155,TRUE,positive,2.73023205,k__Fungi,p__Chytridiomycota,NA,NA,NA,NA,NA,Presence
787,ph,ASV_235,0.569371366,0.97325,0.02675,TRUE,positive,5.14034491,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Lentitheciaceae,g__Keissleriella,NA,Presence
788,ph,ASV_1424,0.575507266,0.98825,0.01175,TRUE,positive,5.77020143,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
789,ph,ASV_2944,0.578561616,0.9905,0.0095,TRUE,positive,4.9975704,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Glomus,s__indicum,Presence
790,ph,ASV_598,0.578829902,0.99175,0.00825,TRUE,positive,5.17888543,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Rhizophagus,NA,Presence
791,ph,ASV_107,0.581063882,0.99025,0.00975,TRUE,positive,5.46092111,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Lentitheciaceae,g__Poaceascoma,s__helicoides,Presence
792,ph,ASV_246,0.588844272,0.98325,0.01675,TRUE,positive,5.08021167,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Didymellaceae,NA,NA,Presence
793,ph,ASV_1102,0.589450905,0.99075,0.00925,TRUE,positive,2.70031263,k__Fungi,p__Rozellomycota,NA,NA,NA,NA,NA,Presence
794,ph,ASV_964,0.590558639,0.99125,0.00875,TRUE,positive,3.76806935,k__Fungi,p__Glomeromycota,NA,NA,NA,NA,NA,Presence
795,ph,ASV_1233,0.590822962,0.99425,0.00575,TRUE,positive,5.77209331,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
796,ph,ASV_1072,0.591036212,0.99175,0.00825,TRUE,positive,5.77261434,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
797,ph,ASV_20,0.592303636,0.98725,0.01275,TRUE,positive,5.0234773,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,NA,NA,NA,Presence
798,ph,ASV_701,0.594884724,0.99075,0.00925,TRUE,positive,5.77615323,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
799,ph,ASV_319,0.599966739,0.99425,0.00575,TRUE,positive,5.12436969,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Rhizophagus,s__irregularis,Presence
800,ph,ASV_891,0.60193575,0.98325,0.01675,TRUE,positive,5.05428568,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Tetraplosphaeriaceae,g__Tetraplosphaeria,NA,Presence
801,ph,ASV_3357,0.609784994,0.991,0.009,TRUE,positive,5.76913661,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
802,ph,ASV_1954,0.611229032,0.995,0.005,TRUE,positive,3.7642674,k__Fungi,p__Glomeromycota,NA,NA,NA,NA,NA,Presence
803,ph,ASV_1030,0.619448651,0.99375,0.00625,TRUE,positive,5.77104295,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
804,ph,ASV_1001,0.629183941,0.994,0.006,TRUE,positive,5.17649197,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Rhizophagus,NA,Presence
805,ph,ASV_367,0.63297441,0.9905,0.0095,TRUE,positive,5.12640879,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Phaeomoniellales,f__Phaeomoniellaceae,NA,NA,Presence
806,ph,ASV_1757,0.63473565,0.9925,0.0075,TRUE,positive,2.70045394,k__Fungi,p__Rozellomycota,NA,NA,NA,NA,NA,Presence
807,ph,ASV_1516,0.635458747,0.99525,0.00475,TRUE,positive,4.99712626,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Glomus,s__indicum,Presence
808,ph,ASV_592,0.642153194,0.99875,0.00125,TRUE,positive,5.77321177,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
809,ph,ASV_583,0.664207943,0.993,0.007,TRUE,positive,5.05180346,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Sporormiaceae,g__Preussia,s__flanaganii,Presence
810,ph,ASV_1080,0.677403473,0.99575,0.00425,TRUE,positive,5.00052922,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Glomus,s__indicum,Presence
811,ph,ASV_843,0.714416327,0.9985,0.0015,TRUE,positive,5.17850563,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Rhizophagus,NA,Presence
812,ph,ASV_457,0.758641444,0.9995,5.00E-04,TRUE,positive,5.77855403,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
813,ph,ASV_1071,0.761084721,0.9975,0.0025,TRUE,positive,3.97743256,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Diversisporales,f__Diversisporaceae,NA,NA,Presence
814,ph,ASV_17,0.761486473,0.9995,5.00E-04,TRUE,positive,5.07958473,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Didymellaceae,NA,NA,Presence
815,ph,ASV_540,0.780703663,0.997,0.003,TRUE,positive,2.70440306,k__Fungi,p__Rozellomycota,c__Rozellomycotina_cls_Incertae_sedis,o__GS10,NA,NA,NA,Presence
816,ph,ASV_205,0.781026288,0.99975,0.00025,TRUE,positive,3.02903441,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__alpina,Presence
817,ph,ASV_1297,0.781950809,0.99825,0.00175,TRUE,positive,3.97612351,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Diversisporales,f__Diversisporaceae,NA,NA,Presence
818,ph,ASV_395,0.78327095,0.99975,0.00025,TRUE,positive,5.11362121,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Rhizophagus,s__intraradices,Presence
819,ph,ASV_502,0.788332825,0.999,0.001,TRUE,positive,3.98287611,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Diversisporales,f__Diversisporaceae,NA,NA,Presence
820,ph,ASV_191,0.840636281,0.99975,0.00025,TRUE,positive,5.4404032,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Lentitheciaceae,g__Poaceascoma,s__helicoides,Presence
821,ph,ASV_213,0.848240053,1,0,TRUE,positive,5.12111741,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Rhizophagus,s__intraradices,Presence
822,ph,ASV_240,1.063151273,1,0,TRUE,positive,5.43968863,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Lentitheciaceae,g__Poaceascoma,s__helicoides,Presence
