"","sample.name.match","sample.type","Sequencing sample id","i7 Index","i5 Index","PCR Tube id","Site","SiteSamp","Tissue","Tube num","DNA Tube id","DNA.AccuClear__ng/ul","PCR2.AccuClear__ng/ul","PCR1 redo notes","PCR2 redo notes","S","L","R1","numExt","R2","fnFs","fnRs","prefiltFs","prefiltRs","Fs.cutAdapt","Rs.cutAdapt","filtFs","filtRs"
"104","L62","sample","L62","N716","S511","L 62","LWR-BHO-NCS","LWR-BHO-NCS-6","L","62","L 62","55.435875014681336",12.6535774457883,NA,NA,"S104","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L62_S104_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L62_S104_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L62_S104_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L62_S104_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L62_S104_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L62_S104_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L62_S104_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L62_S104_L001_R2_filt.fastq.gz"
"105","L27","sample","L27","N718","S502","L 27","CGF-MXG-PRO","CGF-MXG-PRO-3","L","27","L 27","46.804824907054154",8.56838378603457,"both reps failed",NA,"S105","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L27_S105_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L27_S105_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L27_S105_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L27_S105_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L27_S105_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L27_S105_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L27_S105_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L27_S105_L001_R2_filt.fastq.gz"
"106","L2","sample","L2","N718","S503","L 2","BRF-ONE-COM","BRF-ONE-COM-2","L","2","L 2","25.314032018836187",14.1566203960751,NA,NA,"S106","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L2_S106_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L2_S106_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L2_S106_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L2_S106_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L2_S106_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L2_S106_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L2_S106_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L2_S106_L001_R2_filt.fastq.gz"
"107","L64","sample","L64","N718","S505","L 64","LWR-BHO-NCS","LWR-BHO-NCS-8","L","64","L 64","45.860594191618866",11.1240385460574,NA,NA,"S107","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L64_S107_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L64_S107_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L64_S107_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L64_S107_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L64_S107_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L64_S107_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L64_S107_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L64_S107_L001_R2_filt.fastq.gz"
"108","L83","sample","L83","N718","S506","L 83","OTO-MXT-NCD","OTO-MXT-NCD-2","L","83","L 83","17.698740115800501",24.1528195045527,NA,NA,"S108","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L83_S108_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L83_S108_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L83_S108_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L83_S108_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L83_S108_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L83_S108_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L83_S108_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L83_S108_L001_R2_filt.fastq.gz"
"109","L56","sample","L56","N718","S507","L 56","LCO-MXT-COM","LCO-MXT-COM-8","L","56","L 56","15.083690488904134",13.3641506354271,NA,NA,"S109","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L56_S109_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L56_S109_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L56_S109_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L56_S109_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L56_S109_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L56_S109_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L56_S109_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L56_S109_L001_R2_filt.fastq.gz"
"110","L107","sample","L107","N718","S508","L 107","WBI-NRT-NCS","WBI-NRT-NCS-4","L","107","L 107","29.852127916815199",16.8760682981164,NA,NA,"S110","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L107_S110_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L107_S110_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L107_S110_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L107_S110_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L107_S110_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L107_S110_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L107_S110_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L107_S110_L001_R2_filt.fastq.gz"
"111","L19","sample","L19","N718","S510","L 19","CGF-MON-PRO","CGF-MON-PRO-3","L","19","L 19","21.140368866928398",22.1873018003316,NA,NA,"S111","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L19_S111_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L19_S111_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L19_S111_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L19_S111_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L19_S111_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L19_S111_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L19_S111_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L19_S111_L001_R2_filt.fastq.gz"
"112","R12","sample","R12","N718","S511","R 12","CCR-ONE-NCD","CCR-ONE-NCD-4","R","12","R 12","12.14594973470264",0.882149724552122,NA,NA,"S112","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R12_S112_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R12_S112_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R12_S112_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R12_S112_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R12_S112_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R12_S112_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R12_S112_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R12_S112_L001_R2_filt.fastq.gz"
"113","R63","sample","R63","N719","S502","R 63","LWR-BHO-NCS","LWR-BHO-NCS-7","R","63","R 63","14.866956092400265",14.0795412704194,NA,NA,"S113","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R63_S113_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R63_S113_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R63_S113_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R63_S113_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R63_S113_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R63_S113_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R63_S113_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R63_S113_L001_R2_filt.fastq.gz"
"114","R6","sample","R6","N719","S503","R 6","BRF-ONE-COM","BRF-ONE-COM-6","R","6","R 6","13.581957469574393",9.79201490581931,NA,NA,"S114","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R6_S114_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R6_S114_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R6_S114_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R6_S114_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R6_S114_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R6_S114_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R6_S114_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R6_S114_L001_R2_filt.fastq.gz"
"115","R39","sample","R39","N719","S505","R 39","CRE-MXG-NCD","CRE-MXG-NCD-7","R","39","R 39","17.676929025109352",12.0489880539262,NA,NA,"S115","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R39_S115_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R39_S115_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R39_S115_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R39_S115_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R39_S115_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R39_S115_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R39_S115_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R39_S115_L001_R2_filt.fastq.gz"
"116","R19","sample","R19","N719","S506","R 19","CGF-MON-PRO","CGF-MON-PRO-3","R","19","R 19","15.577572431234829",18.9331174640537,NA,NA,"S116","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R19_S116_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R19_S116_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R19_S116_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R19_S116_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R19_S116_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R19_S116_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R19_S116_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R19_S116_L001_R2_filt.fastq.gz"
"117","R91","sample","R91","N719","S507","R 91","OTO-MXT-NCD","OTO-MXT-NCD-8","R","91","R 91","12.01573018696155",18.417650811231,NA,NA,"S117","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R91_S117_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R91_S117_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R91_S117_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R91_S117_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R91_S117_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R91_S117_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R91_S117_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R91_S117_L001_R2_filt.fastq.gz"
"118","R41","sample","R41","N719","S508","R 41","CRE-MXT-NCD","CRE-MXT-NCD-1","R","41","R 41","7.2036582482219558",26.3278960816504,NA,NA,"S118","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R41_S118_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R41_S118_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R41_S118_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R41_S118_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R41_S118_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R41_S118_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R41_S118_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R41_S118_L001_R2_filt.fastq.gz"
"119","R55","sample","R55","N719","S510","R 55","LCO-MXT-COM","LCO-MXT-COM-7","R","55","R 55","13.1694631560957",28.0212281233998,NA,NA,"S119","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R55_S119_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R55_S119_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R55_S119_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R55_S119_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R55_S119_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R55_S119_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R55_S119_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R55_S119_L001_R2_filt.fastq.gz"
"120","R56","sample","R56","N719","S511","R 56","LCO-MXT-COM","LCO-MXT-COM-8","R","56","R 56","14.55157888550665",31.3043171317986,NA,NA,"S120","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R56_S120_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R56_S120_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R56_S120_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R56_S120_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R56_S120_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R56_S120_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R56_S120_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R56_S120_L001_R2_filt.fastq.gz"
"121","R109","sample","R109","N720","S502","R 109","WBI-NRT-NCS","WBI-NRT-NCS-2","R","109","R 109","11.013597999317394",37.1958928379218,NA,NA,"S121","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R109_S121_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R109_S121_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R109_S121_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R109_S121_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R109_S121_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R109_S121_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R109_S121_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R109_S121_L001_R2_filt.fastq.gz"
"122","R25","sample","R25","N720","S503","R 25","CGF-MXG-PRO","CGF-MXG-PRO-1","R","25","R 25","21.505119377007183",10.2627415225686,NA,NA,"S122","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R25_S122_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R25_S122_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R25_S122_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R25_S122_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R25_S122_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R25_S122_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R25_S122_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R25_S122_L001_R2_filt.fastq.gz"
"123","R108","sample","R108","N720","S505","R 108","WBI-NRT-NCS","WBI-NRT-NCS-1","R","108","R 108","21.050919186570233",15.6025845892455,NA,NA,"S123","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R108_S123_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R108_S123_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R108_S123_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R108_S123_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R108_S123_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R108_S123_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R108_S123_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R108_S123_L001_R2_filt.fastq.gz"
